,brand_name_0,brand_name_1,brand_name_2,brand_name_3,brand_name_4,brand_name_5,brand_name_6,brand_name_7,brand_name_8,adaptive_sync_technology_0,adaptive_sync_technology_1,adaptive_sync_technology_2,adaptive_sync_technology_3,display_type_0,display_type_1,display_type_2,display_type_3,display_type_4,ram_type_0,ram_type_1,ram_type_2,ram_type_3,ram_type_4,graphics_ram_type_0,graphics_ram_type_1,graphics_ram_type_2,cpu_manufacturer_0,cpu_manufacturer_1,gpu_manufacturer_0,gpu_manufacturer_1,gpu_manufacturer_2,os_0,os_1,os_2,os_3,os_4,os_5,screen_resolution_name_0,screen_resolution_name_1,screen_resolution_name_2,screen_resolution_name_3,screen_resolution_name_4,screen_resolution_name_5,screen_resolution_name_6,cpu_family_0,cpu_family_1,cpu_family_2,cpu_family_3,cpu_family_4,cpu_family_5,cpu_family_6,cpu_family_7,cpu_family_8,cpu_family_9,cpu_family_10,cpu_family_11,cpu_family_12,cpu_family_13,cpu_architecture_0,cpu_architecture_1,cpu_architecture_2,cpu_architecture_3,cpu_architecture_4,cpu_architecture_5,cpu_architecture_6,cpu_architecture_7,cpu_architecture_8,cpu_architecture_9,cpu_architecture_10,cpu_architecture_11,cpu_architecture_12,max_cpu_frequency,web_camera,weight,ethernet_adapter,microphone,warranty_duration,depth,screen_diagonal,battery_capacity,gaming_laptop,kensington_lock,cpu_cores_num,l2_cache,l3_cache,screen_refresh_rate,threads_num,max_possible_ram,hdd_capacity,ssd_capacity,graphics_ram,optical_disc_drive,ppi,usb_power_delivery,keyboard_backlight,usb_2_0_ports,usb_3_x_ports,usb_type_c_ports,estimated_battery_life,ram,M_2_connector,touch_screen,fingerprint_scanner,cpu_lithography,height,numeric_keypad,cpu_frequency,ram_frequency,width,release_year,memory_slots_num,multiple_35jacks,cellular_communication,dedicated_graphics,dedicated_graphics_only,usb2ethernet_adapter,display_port,hdmi,thunderbolt_2,thunderbolt_3,thunderbolt_4,vga,micro_hdmi,mini_display_port,additional_accessories,2_in_1,emcc,metal,plastic,carbon,bluetooth,bluetooth_4_0,bluetooth_4_1,bluetooth_4_2,bluetooth_5_0,bluetooth_5_1,miracast,nfc,mmc,ms,micro_media,sd,sdhc,sdxc,micro_sd,micro_sdhc,micro_sdxc,glossy_display,screen_width_pixels,screen_height_pixels,hdd_increased_speed,best_wi_fi_standard,li_ion_battery_type,ultrabook,touch_numeric_keypad,cpu_scores,dedicated_gpu_scores,integrated_gpu_scores,NTSC,sRGB,battery_capacity_is_missing,usb_power_delivery_is_missing,estimated_battery_life_is_missing,ram_frequency_is_missing,memory_slots_num_is_missing,NTSC_is_missing,sRGB_is_missing,price
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.2,True,2.2,False,True,12.0,281.25,17.3,4545.521889782763,False,False,2,1.0,4.0,60.0,2.0,12,0.0,256.0,0.0,False,106.0,0.0,0.0,1.0,2.0,0.0,8.0,4,1.0,False,0.0,14.0,19.9,True,2.3,2400.0,402.0,2020.0,1.0,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,0.0,1600,900,False,5,False,False,False,3205,0.0,460.0,45.0,100.0,True,False,False,False,False,True,True,34999.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.2,True,2.2,False,True,12.0,281.25,17.3,4545.521889782763,False,False,2,1.0,4.0,60.0,2.0,12,0.0,256.0,0.0,False,106.0,0.0,0.0,1.0,2.0,0.0,8.0,4,1.0,False,0.0,14.0,19.9,True,2.3,2400.0,402.0,2020.0,1.0,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,0.0,1600,900,False,5,False,False,False,3205,0.0,460.0,45.0,100.0,True,False,False,False,False,True,True,34999.0
342,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,True,2.6,True,True,12.0,268.9,17.3,4212.0,True,True,6,3.0,8.0,120.0,12.0,32,1000.0,256.0,4.0,False,127.0,0.0,1.0,1.0,2.0,1.0,8.0,16,1.0,False,0.0,7.0,26.0,True,3.0,3200.0,399.2,2020.0,2.0,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,5,False,False,False,14865,7543.0,1255.0,45.0,67.0,False,False,False,False,False,False,False,74999.0
466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2,True,1.33,False,True,12.0,208.18,14.0,4545.521889782763,False,False,8,4.0,8.0,60.0,16.0,16,0.0,1024.0,0.0,False,157.0,1.0,1.0,0.0,2.0,2.0,17.5,16,1.0,False,0.0,7.0,15.1,False,1.8,4266.0,320.6,2020.0,0.0,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,0.0,1920,1080,False,6,False,True,False,17260,0.0,1578.0,45.0,100.0,True,False,False,False,False,True,False,89999.0
500,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,2.81,True,True,12.0,282.0,17.3,4729.72972972973,True,False,6,1.5,12.0,60.0,12.0,32,1000.0,256.0,6.0,False,127.0,1.0,1.0,0.0,3.0,1.0,7.0,16,1.0,False,0.0,14.0,25.0,True,2.6,2933.0,405.0,2020.0,2.0,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,0.0,1920,1080,True,6,False,False,False,12627,8562.0,1163.0,45.0,100.0,False,False,False,False,False,True,False,94999.0
627,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,True,1.23,False,True,36.0,204.6,13.3,4774.774774774774,False,True,4,1.0,8.0,60.0,8.0,32,0.0,512.0,0.0,False,166.0,0.0,1.0,0.0,2.0,2.0,9.020338983050847,16,1.0,False,1.0,14.0,17.9,False,1.8,2666.0,307.8,2020.0,2.0,False,True,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,True,False,False,6986,0.0,920.0,72.0,100.0,False,True,True,False,False,False,True,143999.0
709,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,True,2.9,True,True,24.0,293.4,17.3,4545.521889782763,True,True,8,2.0,16.0,300.0,16.0,32,0.0,2048.0,8.0,False,127.0,0.0,1.0,0.0,3.0,1.0,9.020338983050847,32,1.0,False,0.0,14.0,26.2,True,2.4,3200.0,399.7,2020.0,2.0,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,5,True,False,False,16799,13889.0,1163.0,45.0,100.0,True,False,True,False,False,True,False,233999.0
710,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,True,2.6,False,True,24.0,272.0,17.3,4545.521889782763,True,True,8,2.0,16.0,300.0,16.0,32,0.0,1024.0,8.0,False,127.0,1.0,1.0,0.0,3.0,2.0,9.020338983050847,32,1.0,False,0.0,14.0,18.7,True,2.3,3200.0,399.0,2020.0,2.0,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,False,False,True,15972,13889.0,1163.0,45.0,100.0,True,False,True,False,False,True,False,233999.0
88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,True,1.61,False,False,12.0,221.0,14.0,3873.873873873874,False,False,4,4.0,8.0,60.0,4.0,4,0.0,256.0,0.0,False,157.0,1.0,1.0,0.0,2.0,1.0,9.020338983050847,4,1.0,True,0.0,14.0,18.7,False,1.1,2400.0,324.0,2020.0,1.0,False,False,False,False,False,False,True,0,0,0,False,0,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,5,True,False,False,2643,0.0,366.0,45.0,100.0,False,False,True,False,False,False,True,41999.0
173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.1,True,1.41,False,True,12.0,216.6,14.0,3873.873873873874,False,False,2,2.5,6.0,60.0,4.0,8,0.0,512.0,0.0,False,157.0,1.0,1.0,0.0,2.0,1.0,9.020338983050847,8,1.0,False,0.0,10.0,17.0,False,3.0,3200.0,325.0,2020.0,1.0,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,0.0,1920,1080,False,5,True,False,False,6465,0.0,1920.0,45.0,100.0,False,False,True,False,False,False,True,52999.0
174,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.1,True,1.61,False,True,12.0,221.0,14.0,3873.873873873874,False,False,2,2.5,6.0,60.0,4.0,8,0.0,256.0,0.0,False,157.0,1.0,0.0,0.0,2.0,1.0,9.020338983050847,8,1.0,True,0.0,10.0,18.0,False,3.0,3200.0,324.0,2020.0,1.0,False,False,False,False,False,False,True,0,0,0,False,0,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,1.0,1920,1080,False,5,True,False,False,6465,0.0,1920.0,45.0,100.0,False,False,True,False,False,False,True,52999.0
78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,True,1.8914643799472324,True,True,12.0,270.0,17.3,4545.521889782763,False,True,4,4.0,0.0,60.0,4.0,8,0.0,256.0,0.0,False,106.1,0.0,0.0,2.0,1.0,1.0,9.020338983050847,8,1.0,False,0.5,14.0,22.6,True,1.1,2133.0,411.0,2020.0,1.0,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,0.0,1600,900,False,4,True,False,False,2643,0.0,366.0,60.0,100.0,True,False,True,False,False,False,True,39999.0
288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,True,1.5,False,True,12.0,217.5,14.0,4545.521889782763,False,True,6,3.0,8.0,60.0,6.0,8,0.0,512.0,0.0,False,157.0,1.0,1.0,0.0,2.0,1.0,12.0,8,1.0,True,1.0,7.0,20.9,False,2.3,3200.0,321.5,2020.0,0.0,False,False,False,False,False,False,True,0,0,0,False,0,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,True,False,False,False,1.0,1920,1080,False,5,False,False,False,11260,0.0,1255.0,45.0,100.0,True,False,False,False,False,False,True,68999.0
493,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.7,True,1.8,False,True,12.0,233.8,15.6,4545.521889782763,False,True,4,5.0,12.0,60.0,8.0,16,0.0,1024.0,2.0,False,141.0,0.0,1.0,2.0,1.0,1.0,9.020338983050847,16,1.0,False,0.0,10.0,16.1,True,2.8,3200.0,359.8,2020.0,0.0,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0.0,1920,1080,False,5,False,False,False,10461,2991.0,2918.0,45.0,100.0,True,False,True,False,False,False,True,94999.0
494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.7,True,1.8,False,True,12.0,233.8,15.6,4545.521889782763,False,True,4,5.0,12.0,60.0,8.0,16,0.0,1024.0,2.0,False,141.0,0.0,1.0,2.0,1.0,1.0,9.020338983050847,16,1.0,False,0.0,10.0,16.1,True,2.8,3200.0,359.8,2020.0,0.0,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0.0,1920,1080,False,5,False,False,False,10461,2991.0,2918.0,45.0,100.0,True,False,True,False,False,False,True,94999.0
495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.7,True,1.8,False,True,12.0,233.8,15.6,4545.521889782763,False,True,4,5.0,12.0,60.0,8.0,16,0.0,1024.0,2.0,False,141.0,0.0,1.0,2.0,1.0,1.0,9.020338983050847,16,1.0,False,0.0,10.0,16.1,True,2.8,3200.0,359.8,2020.0,0.0,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0.0,1920,1080,False,5,False,False,False,10461,2991.0,2918.0,45.0,100.0,True,False,True,False,False,False,True,94999.0
352,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2,True,2.6,True,True,12.0,268.9,17.3,4545.521889782763,True,True,8,4.0,8.0,120.0,16.0,32,0.0,512.0,4.0,False,127.0,0.0,1.0,1.0,2.0,1.0,9.020338983050847,16,1.0,False,0.0,7.0,26.0,True,2.9,3200.0,399.2,2020.0,2.0,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,5,False,False,False,19138,7543.0,3730.0,45.0,67.0,True,False,True,False,False,False,False,75999.0
158,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.1,True,1.61,False,True,12.0,221.0,14.0,3873.873873873874,False,False,2,2.5,6.0,60.0,4.0,4,0.0,256.0,0.0,False,157.0,1.0,0.0,0.0,2.0,1.0,9.020338983050847,4,1.0,True,0.0,10.0,18.0,False,3.0,3200.0,324.0,2020.0,1.0,False,False,False,False,False,False,True,0,0,0,False,0,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,1.0,1920,1080,False,5,True,False,False,6465,0.0,1920.0,45.0,100.0,False,False,True,False,False,False,True,50999.0
284,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,True,2.39,True,True,12.0,254.0,15.6,3700.0,True,True,6,3.0,8.0,144.0,12.0,32,0.0,512.0,4.0,False,141.0,1.0,1.0,0.0,3.0,1.0,10.0,16,1.0,False,0.0,7.0,23.9,True,3.0,3200.0,363.2,2020.0,2.0,False,False,True,False,False,False,True,0,0,0,False,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,True,False,False,14865,7543.0,1255.0,45.0,100.0,False,False,False,False,False,True,True,67999.0
204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,True,1.8,False,True,12.0,234.9,15.6,4545.521889782763,False,True,4,2.0,6.0,60.0,8.0,20,0.0,256.0,2.0,False,141.0,0.0,0.0,2.0,1.0,1.0,9.020338983050847,8,1.0,False,0.0,10.0,19.9,True,1.0,2763.5479452054797,360.2,2020.0,1.0,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0.0,1920,1080,False,5,True,False,False,8003,1929.0,1920.0,45.0,100.0,True,False,True,True,False,False,True,56999.0
61,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,True,1.9,True,True,12.0,247.5,15.6,4800.0,False,True,2,1.0,4.0,60.0,4.0,12,0.0,256.0,2.0,False,141.0,0.0,0.0,2.0,1.0,0.0,8.0,4,1.0,False,0.0,10.0,19.9,True,1.2,2133.0,363.4,2020.0,1.0,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,5,True,False,False,5254,2702.0,1920.0,45.0,100.0,False,False,False,False,False,True,True,38499.0
278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,True,1.85,False,True,12.0,251.5,15.6,3153.153153153153,False,False,4,1.0,6.0,60.0,8.0,12,0.0,256.0,0.0,False,141.0,0.0,0.0,1.0,2.0,0.0,6.0,8,1.0,False,0.0,10.0,19.9,True,1.0,2666.0,362.2,2020.0,1.0,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,True,False,False,False,0.0,1920,1080,False,5,True,False,False,8003,0.0,1920.0,45.0,100.0,False,True,False,False,False,True,True,66999.0
